artist_name,artist_id,track_name,track_id,track_popularity
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Lovin On Me,4xhsWYTOGcal8zt0J161CU,94
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You,2KslE17cAJNHTsI2MI0jb2,97
Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy,3Ua0m0YmEjrMi9XErKcNiR,94
Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy,58BWnoFDNaeM0vwA0K3fqb,90
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Perfect Night,74X2u8JMVooG2QbjRxXwR8,90
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),7x9aauaA9cu6tyfpHnqDLo,93
NewJeans,6HvZYsbFfjnjFrWF950C9d,Super Shy,5sdQOyqq2IDhvmx2lHOpwd,90
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow),6ehWdR7cGDXnT7aKEASJxE,91
Stray Kids,2dIgFjalVxs4ThymZ67YCE,LALALALA,1OG1NoKpZZLrMqMYCk9m84,87
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Yes or No,2gkVEnpahpE3bQuvGuCpAV,89
NewJeans,6HvZYsbFfjnjFrWF950C9d,ETA,56v8WEnGzLByGsDAXDiv4d,85
Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy (English Version),0u8rZGtXJrLtiSe34FPjGG,85
NewJeans,6HvZYsbFfjnjFrWF950C9d,OMG,65FftemJ1DbbZ45DUfHJXE,86
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,7FbrGaHYVDmfr7KoLIZnQ7,85
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Please Don't Change (feat. DJ Snake),0k0GtcnyQLMiXrdEDbLXmJ,87
JENNIE,250b0Wlc5Vk0CoUsaCY84M,You & Me,6gcuJpHu0Ey30D5WR76y98,82
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Somebody,5KfJvZ0PZzRdwFRaTUDAA7,86
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Closer to You (feat. Major Lazer),06Qo2fYR2KS1F7bL338iVT,87
NewJeans,6HvZYsbFfjnjFrWF950C9d,New Jeans,6rdkCkjk6D12xRpdMXy0I2,83
aespa,6YVMFz59CuY7ngCxTxjpxE,Drama,5XWlyfo0kZ8LF7VSyfS4Ew,87
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),2HRgqmZQC0MC7GeNuDIXHN,89
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Shot Glass of Tears,7AbqgE05nFl9qY4FRUiq2p,86
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Too Sad to Dance,3bNNvJA7hsGw0wSpGkfOBm,86
NewJeans,6HvZYsbFfjnjFrWF950C9d,Cool With You,02wk5BttM0QL38ERjLPQJB,82
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Bite Me,7mpdNiaQvygj2rHoxkzMfa,85
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,739WUU1tPFLO4x4HJq561K,83
Stray Kids,2dIgFjalVxs4ThymZ67YCE,S-Class,3gTQwwDNJ42CCLo3Sf4JDd,82
Stray Kids,2dIgFjalVxs4ThymZ67YCE,MEGAVERSE,5Q1tv4GTxP3IJeGMOKdrFO,82
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow),6xGr4tVzpTX99p9Cf0hRRL,86
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Chasing That Feeling,0ZPjVmof45INEERgYfadtv,82
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow),01qFKNWq73UfEslI0GvumE,87
IVE,6RHTUrRF63xao58xh9FXYJ,Baddie,7uyeEbG6hyApgXuEypGcsZ,82
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),5Avril3IZ26DPVFHbJX8o6,86
Jimin,1oSPZhvZMIrWW5I41kPkkY,Face-off,3OdIiWnYRHPYtC313Z0Bwy,82
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You,2VqMBiaxblhhBHyB9X4ESl,87
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),7Hcj0duTWiCSYDtJaztNIt,84
NewJeans,6HvZYsbFfjnjFrWF950C9d,Get Up,1wUnuiXMMvhudmzvcCtlZP,78
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Queencard,4uOBL4DDWWVx4RhYKlPbPC,83
Stray Kids,2dIgFjalVxs4ThymZ67YCE,LALALALA (Rock Ver.),20FfCMC46eOIIrxCUdSNZT,79
BTS,3Nrfpe0tUJi4K4DXYWgMUX,Take Two,5IAESfJjmOYu7cHyX557kz,85
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Cover Me,5dUjBnP5zrWpWA5RGrr73g,79
Jimin,1oSPZhvZMIrWW5I41kPkkY,Alone,5Hfnps0jaWFpYg55WOPexG,81
Stray Kids,2dIgFjalVxs4ThymZ67YCE,COMFLEX,2Rz7TEBsIXbI1tKsfQOCjI,78
Jimin,1oSPZhvZMIrWW5I41kPkkY,Set Me Free Pt.2,59hBR0BCtJsfIbV9VzCVAp,81
Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy (English Version),6EY9e6LyPWmL8hUS5E1P0h,78
Stray Kids,2dIgFjalVxs4ThymZ67YCE,BLIND SPOT,6uVpG6300TODQGjOAtXJjh,78
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,God of Music,4MTNimMDRyFZv37Thcktwa,81
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,"Eve, Psyche & The Bluebeard’s wife",4QhnNyKDsAkXPwHkSnuc89,81
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Chill Kill,68gQG2HpRMxIRom4pCugMq,75
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Leave,2zPqhdPGNCwzXnvSvj7WgD,78
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,UNFORGIVEN (feat. Nile Rodgers),51vRumtqbkNW9wrKfESwfu,82
ATEEZ,68KmkJeZGfwe1OUaivBa2L,BOUNCY (K-HOT CHILLI PEPPERS),5KyOUICJIvO0z71MBdPGiX,77
IVE,6RHTUrRF63xao58xh9FXYJ,I AM,70t7Q6AYG6ZgTYmJWcnkUM,82
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Back for More (with Anitta),6uTPA1xlcsk6dbchB2dhzl,81
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Super,3AOf6YEpxQ894FmrwI9k96,81
j-hope,0b1sIQumIAsNbqAoIClSpy,on the street (with J. Cole),5wxYxygyHpbgv0EXZuqb9V,78
TAEMIN,13rF01aOogvnkuQXOlgTW8,Guilty,4jMwQaDiDICry8Ia1gFnAn,78
Jimin,1oSPZhvZMIrWW5I41kPkkY,Set Me Free Pt.2,1fpj1CJPxY3YvN3AMAEYvt,80
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Sweet Venom,2YmfV4lAjrAQvuggKCUX6m,81
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,THE GIRLS - BLACKPINK THE GAME OST,1mFpMoeZfkIqtqW2AfQ8ba,77
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Fact Check,5EtiQveQFQy0R05hLVDyKv,75
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Sugar Rush Ride,0rhI6gvOeCKA502RdJAbfs,78
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Happily Ever After,29r5gr7b0f710smqMrm7pP,76
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,They Don't Love It,2dSKFFNoNXKo3hPnlwUdPe,75
JENNIE,250b0Wlc5Vk0CoUsaCY84M,You & Me (Coachella ver.),0Vz146N2GxkVJw4kSGXrNi,76
IVE,6RHTUrRF63xao58xh9FXYJ,Off The Record,3G7MgLuWLzUJQflWOCDZit,77
JISOO,6UZ0ba50XreR4TM8u322gs,FLOWER,69CrOS7vEHIrhC2ILyEi0s,78
ITZY,2KC9Qb60EaY0kW4eH68vr3,CAKE,3syxwxJqX5jpgjNYmvzdW6,77
XG,0LOK81e9H5lr61HlGGHqwA,PUPPET SHOW,7sDkXyDikXhpRz715MdiEp,77
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Social Path (Feat. LiSA) (Korean Ver.),5w6HF09YaD6wWlC90NaeVP,75
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Social Path,0fkL0fOhEzRK8WFe2ixt2d,76
DEAN,3eCd0TZrBPm2n9cDG6yWfF,DIE 4 YOU,7yZD4AVfQtAZD4cG8eRnPk,75
wave to earth,5069JTmv5ZDyPeZaCCXiCg,bad,5TZKpQFKCbIlWGD8DzHbC6,83
aespa,6YVMFz59CuY7ngCxTxjpxE,Better Things,6zZWoHlF2zNSLUNLvx4GUl,78
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Do It Like That,7kaFsQygyiCqRboWCXztxZ,75
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (Justin Timberlake Remix),2mHw0KoEyDw8Yaw3yPoke6,73
IVE,6RHTUrRF63xao58xh9FXYJ,Either Way,6ezYHltHYhuJckdCsYsRJI,76
XG,0LOK81e9H5lr61HlGGHqwA,LEFT RIGHT,3v5o91PrUtf0nmO6j8J7dZ,74
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,Fast Forward,7jzOZuWgZ5gaMet9V5Ix1d,72
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,ANTIFRAGILE,0bMoNdAnxNR0OuQbGDovrr,77
wave to earth,5069JTmv5ZDyPeZaCCXiCg,love.,5rDXfGMWI6S8wkXR0MHsvv,75
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Tinnitus (Wanna be a rock),0f0SbtoKGe41cX5LzlnX6X,74
TWICE,7n2Ycct7Beij7Dj7meI4X0,SET ME FREE,4OtVQ2ZxS7yigIjGz5yKg1,75
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (Alternate Ver.),2pLZ6tUBapqlngc9lnYz4M,75
TAEYANG,6udveWUgX4vu75FF0DTrXV,Shoong! (feat. LISA of BLACKPINK),5HrIcZOo1DysX53qDRlRnt,71
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,Baggy Jeans,2pozUjd7AVIPwSNDqoU3ek,63
Stray Kids,2dIgFjalVxs4ThymZ67YCE,TOPLINE (Feat. Tiger JK),0jvZ9caE53ubCQXMki6W23,73
KAI,6iVo62B0bdTknRcrktCmak,Rover,3WUyu94psXrYV6HZbXgcFA,75
HWASA,7bmYpVgQub656uNTu6qGNQ,I Love My Body,0pHylQR53epYtRcVIhUSCh,78
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Dreamer,59ScHwQ4PP0TRTJgG07PAW,71
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Sugarcoat (NATTY Solo),0NoeYUnwpb9R26mpylHcR9,72
VIVIZ,7Lq3yAtwi0Z7zpxEwbQQNZ,MANIAC,618OKP1lBkNJL8uZdNSvQE,74
aespa,6YVMFz59CuY7ngCxTxjpxE,Spicy,1ULdASrNy5rurl1TZfFaMP,76
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,I DO,6SePnvTZkIXZznc8Ftc6vM,75
XG,0LOK81e9H5lr61HlGGHqwA,SHOOTING STAR,3IelG5zYpWWCZIH4cqWlPV,74
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Underwater,58xqapN458N2VjibN3uVrY,68
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Hall of Fame,5podb1asONjqwKk1iMVOeG,72
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Super Bowl,3OhW68CiyfCoeGntozuUMl,73
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow) (Clean Ver.),0TaaG2kxjzSjVbmmiiSZEa,79
NMIXX,28ot3wh4oNmoFOdVajibBl,Love Me Like This,6P3CtlzTKLxcNYGOS3es8m,73
NewJeans,6HvZYsbFfjnjFrWF950C9d,New Jeans,7woEDtme8YkFiWeyiinIjy,71
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Still Monster,6tuTpe37ljVcrJeZAAKBE1,74
NewJeans,6HvZYsbFfjnjFrWF950C9d,Super Shy,0kwrPQkiGVE8KTHalH1uMo,71
Stray Kids,2dIgFjalVxs4ThymZ67YCE,ITEM,1EWTsgQAEsUrnQ8iawhDSN,71
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Sacrifice (Eat Me Up),58ItBuVuKc03DvqSeZFnH1,73
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Bills,2nfluhFVrO5OBXPzRWlwlz,73
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,CRIMINAL LOVE,0Eglu3fErlG196PtTwCUPM,73
wave to earth,5069JTmv5ZDyPeZaCCXiCg,peach eyes,1V8s51MOKlmES1Vc9Erm89,72
aespa,6YVMFz59CuY7ngCxTxjpxE,Hold On Tight,1o844wI52S3TjXGBwvGcc7,75
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Sweet Venom (English Ver.),47JqJobasbTT9r0gX8CoE1,73
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid,5mg3VB3Qh7jcR5kAAC4DSV,74
TWICE,7n2Ycct7Beij7Dj7meI4X0,MOONLIGHT SUNRISE,5IN9W6eUfk3014My9awagX,72
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Denver,5r30gHLxvhp60XMc5TIIMh,69
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),50Af7YTMHGNbYyvgofTAGf,80
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Shhh,76qqDJijAjFph7sjUxNVG8,73
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,SOS (Prod. Marshmello),3oTDi9MWC0JB39FcsLRon3,74
HWASA,7bmYpVgQub656uNTu6qGNQ,Chili,253P6uwLnelVQ6MdwXMIJk,75
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Growing Pain,7r8aFgJzUbqpApUNmzV5yY,70
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Devil by the Window,53H3sGmqiXWO4MwuZAJfyn,71
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Orange Flower (You Complete Me),5Cb3JSisvjlZhjSfYD6d7C,73
EXO,3cjEqqelV9zb4BYE3qDQ4O,Cream Soda,42h7yc9Rda1IOMYLACVgld,74
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Do It Like That,0XM1XnOYv8BkFPFVCU8ZjX,71
NewJeans,6HvZYsbFfjnjFrWF950C9d,Zero,5LMoKDVzW2kDneNu2UbspP,71
XG,0LOK81e9H5lr61HlGGHqwA,NEW DANCE,6Pjzy9avwlVr4UAbxkQQmh,74
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Blue Spring,7o3sxXABQ4VacMPDa6hUFO,70
TAEYANG,6udveWUgX4vu75FF0DTrXV,VIBE (feat. Jimin of BTS),4NIe9Is7bN5JWyTeCW2ahK,70
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Back for More (TXT Ver.),2AdzsePCqH6NUcMq7tYYmx,70
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,FEARLESS (2023 Ver.),4K8jDTlNhZWEdnzZVGRMtN,74
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Knock Knock (Who's There?),5nTemr4PG8L9jQoqxsZu6w,67
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Blind,5zyAmGZ6IfotltMUqzMhdg,72
TWICE,7n2Ycct7Beij7Dj7meI4X0,MOONLIGHT SUNRISE,5NcLyVjUgG0yfwHgr5t81w,70
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Chaconne,7nBjhYbLttb9LHZHqNuld5,70
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),6ZUdN0SmTwV7orWD14Emwl,77
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Will I Ever See You Again?,0IVwlMnmT0CS8opHfFZAWp,66
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,I Want That,3F2BLyGt6zYLrHYpbdTw5L,74
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Skipping Stones,0bPy1iMfSOO2pevpXLhnoG,70
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),4yk9mD1iZpUg2HE3z9HhdP,78
NCT DOJAEJUNG,0W0w607z3JEA1vXLz9FVGw,Perfume,0jd4aa9XgV5eom0ez0WBrD,71
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,"Farewell, Neverland",43mnNatwMMydJ4CxMdQVnJ,70
XG,0LOK81e9H5lr61HlGGHqwA,GRL GVNG,5OqMZ8In8CkCa0SbknnDPl,71
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Collision,2vukoriV9e7oyOojN1NtsB,68
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Deep Down,4iK0QSCW3nmt6bsZtAjzX6,69
BSS,1uAT5bTSp6dWbNmixIUP5t,Fighting (Feat. Lee Young Ji),7eBpUuPnDTfbeP1P4P93CS,74
IVE,6RHTUrRF63xao58xh9FXYJ,Kitsch,7foeH2Emgq8A3LWk3q6dat,73
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),39mR7R6oZOa1K9deHnOKqE,78
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),3t1TAfnoXfnMclelI70UaX,78
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Do not touch,1w6b63TmaXFk1jhPOY0FkY,71
D.O.,2CQZr2RPZmrcvDnaod1ldC,Somebody,2sZEjTi51vnlwpmIAKdwgX,74
aespa,6YVMFz59CuY7ngCxTxjpxE,Thirsty,6nICBdDevG4NZysIqDFPEa,70
STAYC,01XYiBYaoMJcNhPokrg0l0,Bubble,4P5ozkI1bxiGxA5rZ27jlO,69
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),0NCs64tpWpSNNFXbu6bCAE,77
NMIXX,28ot3wh4oNmoFOdVajibBl,Roller Coaster,1fP8o0lIaSIE5jEeblT8df,68
JISOO,6UZ0ba50XreR4TM8u322gs,All Eyes On Me,2YXswOX5aKv6OHRKUcAMLQ,70
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Common Ground,2OZfJcpzSFApBxUA0gXuJz,67
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Chasing That Feeling (English Ver. – Digital Only),3lJyZMz60jW3TTGeOFUrCd,69
The Rose,5na1LmEmK2VzNLje9snJYW,Back To Me,4eZpe6SMJQIqAU9VJI84oD,70
Epik High,5snNHNlYT2UrtZo5HCJkiw,Screen Time (Feat. Hoshi of SEVENTEEN),4yorFTfi9Tay8tG0NNK7vB,70
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,I Don't Understand But I Luv U,3acGHJqr9xU1cnCEfLX1Lx,71
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Barbie Dreams (feat. Kaliii) [From Barbie The Album],7njDhlprmHJ1I9pM0rxMON,69
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Lovin On Me,3fpM9FZbtQkoCSATHmGpgJ,68
wave to earth,5069JTmv5ZDyPeZaCCXiCg,homesick,3pGoYGGOTvThnFcJpBh293,67
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Impurities,7mYwDmbbp8UPLlnRjTJ54X,68
fromis_9,24nUVBIlCGi4twz4nYxJum,Love Me Back,2IMPPA9UZpqTnnVIy9lDHU,67
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Nightmare,0jUDrSASok8h2xUIWe4KOG,64
ITZY,2KC9Qb60EaY0kW4eH68vr3,RINGO,2qWIeuIxVJglnWWsDpyhfU,71
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Diamond Days,6n5M2Al3QgTScpO4AZH9OI,71
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Lovin on Me,7FYC8o4UgVYsFPlsRK22HC,0
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Face of My City,5L3RH40lFUIqLLG6Nwp52m,0
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Is That Ight?,5CQsyEZ7AJ98QJtepkL7Kd,0
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,First Class,2dSWonB5ok1wwDuGyjvewc,0
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Lovin on Me,4DMKXsZ3Vm3IxPw0arLOAX,0
Jessi,64k5e9kV9MdukXjFrR5R37,Gum,6QJEWaTiiBSYPHr6FrZ8vu,70
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Mortal,3JdYRIhtpQd56Dj3rhMRoC,69
Stray Kids,2dIgFjalVxs4ThymZ67YCE,GET LIT,7dqUVy6c69qzuAtIFbNeZ8,68
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Bad News,7AGq5qaaF9awHDaKuCvVjj,71
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Yawn,1qzvzPfqzpNQ01ZBOEkVlf,72
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Blue Flame (2023 Ver.),2ahp0wvyEzyvgWfOhStHWp,69
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,One Kiss,4zIPZxvYp32y6ifjm1E30O,64
aespa,6YVMFz59CuY7ngCxTxjpxE,Trick or Trick,3EI3OLBeM89B0o0UsIGCOx,70
wave to earth,5069JTmv5ZDyPeZaCCXiCg,sunny days,4U9teFThcaHZz386DQM6FY,70
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid,36ylDwMUz1EqrdbfBF8vC7,69
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Iced Coffee,2ciMW7c3kpno8ruu9RkBKg,64
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Do not touch,5gq7xM6eI16osBO2U581NL,69
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,I Want That,34pKV56b6d7Nz1l6av1nZ1,70
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,ISTJ,43Pmqpiw4zFY77pT5QdxQ8,66
KARD,2JhAlkmukNvarUpGhTFXUQ,ICKY,1OhotmnsJBmsHaKwACYMgJ,66
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (Alternate Ver.),5BKiMkWucQVb7wrFi29VtX,71
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Back 2 Back,40PKBUQRjtW2pUg4zv3y7r,70
JEON SOYEON,6Xg22wJOAcnvPUfk5WvODH,NOBODY,4loUHO28CuvSbEiZXId1BD,72
aespa,6YVMFz59CuY7ngCxTxjpxE,Don't Blink,2uJEnyojuGg31VVlLTQFpp,69
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Headliner,6Es0Sxn1yE7L0T1YxrYHKX,70
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Butterflies,3Oi8I8awZsuJtSEOGHuOXf,68
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Youtiful,5sSv2lotkWeHZ9YSTQrdbf,68
WayV,1qBsABYUrxg9afpMtyoFKz,Poppin' Love,7lMMU46D1is2fvc5CZhhAM,66
IVE,6RHTUrRF63xao58xh9FXYJ,OTT,0ANTnEM0En14CMHPxs0MZj,67
HUS,23m7tUHLULVyBAAIYHbsgT,BANANA SHAKE (SPED UP),6qXGfKR1JHtH18PbT15k6F,65
TAEYANG,6udveWUgX4vu75FF0DTrXV,VIBE (feat. Jimin of BTS),61AZsmFB3VoJdmraMk5ZSn,66
