artist_name,artist_id,track_name,track_id,track_popularity
P1Harmony,3JjvsPeGMbDJqsphe2z8xU,I Am You,4TCMqZKv4EHCIiCHtUxM1I,52
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Enemy,7pg7o3IJgioG99rhJ04UR5,55
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Skyscraper,6LZWHcYQBumgCzdeLsuqDe,50
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,CRYING&LAUGHTER,4hCNTPUYk8KArAaNqfKHo0,53
ATEEZ,68KmkJeZGfwe1OUaivBa2L,Limitless,3nOhOCmYzbMtLENk6nlCfk,53
A.C.E,25KT93FeotUTHC1dbLasxi,Effortless,73XDntqg3Tj0QkV3gzEMwe,53
Crush,6aLdhHUqgdKE86xbtNmY8g,Me Myself & I,65bubj32HiPvn5NglTiU1s,50
TWICE,7n2Ycct7Beij7Dj7meI4X0,Catch a Wave,2MbxU95EQZbdRo0biiC6M2,56
TREASURE,3KonOYiLsU53m4yT7gNotP,I WANT YOUR LOVE,3DroKwwfUSuNPqft7adpVm,50
Tech N9ne,6UBA15slIuadJ8h2lPRPos,Wanna See Me Fall,2RL7SOWWbKW9o5pdcbN4q0,48
LIGHTSUM,57HNdw2ObRmfwWHG8Xhs8t,Honey or Spice,1HHUeCHpCsZc64LNHzKPNA,54
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,The Hydra,72RWX5lMa27RQG5DzbGaoj,54
Whee In,0BqRGrwqndrtNkojXiqIzL,17 (feat. HWASA),5oknnyyDpnDXOCCVW1hnoT,55
EXO,3cjEqqelV9zb4BYE3qDQ4O,Regret It,21bzlRvgyr4nHdav7ayosn,56
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,That's Not Fair,5NXrKZbi6XlxtIGvGdqGb8,44
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Magic,6KFhu3gk0whUnGCeOjkL8A,54
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Paranoid,1FDncYodOcfTivPnCjBpU1,55
EXO,3cjEqqelV9zb4BYE3qDQ4O,No Makeup,3pT5BuUxD9wwpyR3F6u92U,56
B.I,0UntV1Bw2hk3fbRrm9eMP6,Dare to Love (feat. BIG Naughty),6odZjB2Z1T2iJTf5bbqUIe,57
IVE,6RHTUrRF63xao58xh9FXYJ,Shine With Me,3L7pilDxJhZz1fP6t4D9P9,57
Crush,6aLdhHUqgdKE86xbtNmY8g,EZPZ,110LVdohDJs6uoD06s6j5D,49
Crush,6aLdhHUqgdKE86xbtNmY8g,Monday Blues,3ZUc4amdm0wIfNbfOsnSFn,49
Kep1er,5R7AMwDeroq6Ls0COQYpS4,Back to the City,2Zx7YnpyTsQvjAf9elDsgX,53
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,Escape,00t6jLC9nXx8GtaagqXeSG,52
Epik High,5snNHNlYT2UrtZo5HCJkiw,Catch (Feat. Hwa Sa),6Uvj0I6nDoxTmIZQwOZqvQ,52
Crush,6aLdhHUqgdKE86xbtNmY8g,New Day,1E6BTmdtHAqbsF3kfTcI1j,49
Crush,6aLdhHUqgdKE86xbtNmY8g,Deep End (Feat. AMAKA),2aO9G7A9GKuymsU6BYZTFI,49
BIG Naughty,7cEaNXXTHx3LokbjUUyHal,Daylight,47IR3M0E9QwPoYsdIKwVpr,60
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Scars,0iWdGvKnDkTOG6VCQQJIL0,55
BIG Naughty,7cEaNXXTHx3LokbjUUyHal,Vancouver 2,2fiI6e0WxyZB3QnmRxYGPg,57
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Island Mix),3OqmZ2v1ljFsPwhlKYRSmz,56
P1Harmony,3JjvsPeGMbDJqsphe2z8xU,Love Me For Me,4x9XxT8Ix9FK7iHClslnCg,51
Mahmoud Al Turky,1GVRoyErxhZGdvmOKGO7W7,Asheq Majnoon,5orvt7dTDRMeAnP0xw5GEV,61
P1Harmony,3JjvsPeGMbDJqsphe2z8xU,More Than Words,23z6cVGSolbKjBZ58cAdpC,50
CIX,1lHfzEkKmmvdVDDDLKkcsd,"Save me, Kill me",0Z5gF9M35PmrQooN2lDlkK,55
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Man in the Box,3MQsY7Kjs0jw25AvqatkQU,55
THE NEW SIX,0DRiXmEOc6dJ6Rug3xi4HZ,Kick It 4 Now,5oyt64vcLF0MwDq5XNgx86,54
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Festival Mix),79DU9AWxpMpKsGS5yps6sp,56
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Bad Chemical,4wVgYaExlt4G7oBBMYcWTO,54
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Bite Me - Japanese Ver.,0INxaaPlo9DnT0OYEzHdsk,58
Crush,6aLdhHUqgdKE86xbtNmY8g,A Man Like Me,6SKDNyyewsiFTNbVt2DDmI,48
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Best Friend Ever,1Z5Dmg7Dvu0X4oSdqLZ3Lu,58
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Says It,76QiMQU5Nu61OWrxbp6RI8,54
B.I,0UntV1Bw2hk3fbRrm9eMP6,4 Letters,66bhW33qGtoNu3LQM5W70Z,53
aespa,6YVMFz59CuY7ngCxTxjpxE,We Go,7hxvMTEUOXEKDZ3nnUqbdJ,56
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Bad News (ENG Ver.),67deH3jRhQXDBmNKIvb2PV,54
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,Interlude: Oasis,5vJQ9vMJUE585xcIC5RPW9,43
Stray Kids,2dIgFjalVxs4ThymZ67YCE,CHILL -Japanese ver.-,77hrd0E1jOlJ4Gw5Dqzyoz,56
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Gentleman,5JjVCxjqX1zwZc5MRa39ly,53
TEMPEST,1iyFL3CRuKW7PXgPH4VxSP,Vroom Vroom,0MHiMXXoCcgzZVk33HLWmL,65
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,덕질 (Call my name),3616bZAuzinwxMPqj4RmRg,52
B.I,0UntV1Bw2hk3fbRrm9eMP6,All shook up (feat. AGNEZ MO),7BUK2H9KPXadsqsPP0Vl3f,52
VIVIZ,7Lq3yAtwi0Z7zpxEwbQQNZ,Overflow,0gXnPSw0oZxoJdbNulAG3b,54
Crush,6aLdhHUqgdKE86xbtNmY8g,SHE,2ayE0A2tlGTLLtmcKxU34g,47
TAEYONG,6SKusTjOAPsTZ6kareKQdm,"Swipe (Prod. C-Young, Alawn)",2ltAOiSmMdUu3tVQSJVReP,57
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Broken Melodies,5XbMuDOEeZV7S9qXS6yl6N,42
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Sara Sara,7blRMabWMREl9clNkAhvFS,55
j-hope,0b1sIQumIAsNbqAoIClSpy,= (Equal Sign),0uTKGno7UM5vOgdjYHCnYC,56
Tech N9ne,6UBA15slIuadJ8h2lPRPos,W H A T (We're Hungry And Thirsty),1xchavtkdRjf2oPqfbWebo,46
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,REASON,2oljPlhOzzWrqkTuAhKwzi,53
TREASURE,3KonOYiLsU53m4yT7gNotP,MOVE (T5),6ce3rQ3j3vfRics2YiHWbW,49
xikers,6QHP8St0MzfNDqjKpwtMht,HOMEBOY,2OdKV7e53hgK7Rr2ptQiww,50
D.O.,2CQZr2RPZmrcvDnaod1ldC,Lost - Acoustic Version,5Y0HMEyzbmVdD5xudJSOrm,57
NCT DOJAEJUNG,0W0w607z3JEA1vXLz9FVGw,Dive,7MosmUFQt3qNapB3K2zk1x,53
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Countdown (BELLE Solo),3pJbio7BQLvqNne62Xe73I,54
ODD EYE CIRCLE (ARTMS),10NiYZbV1kGr5cBygKTS5J,My Secret Playlist,241vibLZjx7i0TfOSDzUzN,50
ONEUS,3CVYSpM7nfHFG5qCTW7Ht9,ERASE ME,1K2cYJekjVTqjSPJdLhGQB,53
ODD EYE CIRCLE (ARTMS),10NiYZbV1kGr5cBygKTS5J,Lucid,46Vm2wvfccoRaUyMoPDEuR,49
Golden Child,5zShiwTHlygdfsXj6eavTu,Feel me,3hUmntqwqsjG9PJjih9OIT,55
SHAUN,72nLe76yBFSlP6VBzME358,Steal The Show,2xGRrcajSvRlBbAXds2l7u,56
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,They Don't Love It,4YnazaBNYt86O9KhwjH9NA,52
NMIXX,28ot3wh4oNmoFOdVajibBl,My Gosh,34UmtfADjmo12Jek6LpzQe,52
ITZY,2KC9Qb60EaY0kW4eH68vr3,Sugar-holic,1Vh2ekniDHYgEsQGX76VXt,51
JOOHONEY,4rpOWirhzqN7NPgRX76l1k,FREEDOM,5UA91Wf0dAxnCPbFdJJv0a,52
KANGDANIEL,5vGoWnZO65NBgiZYBmi3iW,SOS,3x9zIsVAQUNvU3J2tR58Di,61
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,It's not easy for you,1qNk7XPTbyuO4bsDl0T6nN,55
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,The World Is My Oyster (2023 Ver.),2JGsTyLC4gLCWXVmvUn5Wi,53
Jackson Wang,1kfWoWgCugPkyxQP8lkRlY,Cheetah,76WMXf8zWfpNLgOZbU2ej8,53
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Peter Pan,4QbdGSGyECE7IRtjolOkjO,54
Tech N9ne,6UBA15slIuadJ8h2lPRPos,Tell Everyone,2URpmILVPQ3tUe4g0DATNk,46
TAEYONG,6SKusTjOAPsTZ6kareKQdm,RUBY,5tT5JkfzoiOx1rCNKYiE0Y,55
Crush,6aLdhHUqgdKE86xbtNmY8g,For Days to Come,39DbWkKmYE0j4nEnp4TMP2,46
CRAVITY,6FkhUhUwSPl3mGB6mmE8wn,Ready or Not,5ArnumzuZkiaSmZaxPsQfh,52
Epik High,5snNHNlYT2UrtZo5HCJkiw,Screen Time (Feat. Hoshi of SEVENTEEN) - B-Roll Version,5wGg3XXTgENKBTSc1M5TNR,52
Crush,6aLdhHUqgdKE86xbtNmY8g,GOT ME GOT U,35jlQdFrP1DGPhIv8r0rbA,46
Sung Si Kyung,7jFUYMpMUBDL4JQtMZ5ilc,Even for a moment,1nS7nL6Kyh8p0DOglJTdfD,52
Crush,6aLdhHUqgdKE86xbtNmY8g,Nothing Else (Feat. Kim Ximya),1d1yzOq8VHkoLCa0kBrmXp,46
Crush,6aLdhHUqgdKE86xbtNmY8g,Remember Me,70rGAwgvjdi1dqOdSccIcT,45
Say Yes!,7sPKpBhx7fwPp9wMGYvQJI,Say My Name,2lDOkJgVMNz4iMmoAHhhqC,58
BLACKSWAN,2ujaWf015QoP7x1u20Yq5G,Karma,0AZ5C3305mRKWX1x0hDF39,53
Suzy,4U80LJd8sG6U9YTFP5izka,Ordinary Days,1dOHnOPWXfUjDtrCq5HNHg,58
EXO,3cjEqqelV9zb4BYE3qDQ4O,Another Day,7BE2rwnP5B2bCeLLpY40Tm,54
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,House on a Hill (feat. Em Beihold),0UyRFcsiHYGq4c4NhAN9jZ,47
j-hope,0b1sIQumIAsNbqAoIClSpy,Safety Zone,2WwmLOkTON4hjrMJz72ZfT,54
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,N.Y.C.T,4ksIFsGXezKXZX91dE6ClJ,56
BOYS PLANET,49pGKUCSjzaCfv8gdTWG98,Here I Am,5ZMbkW9TYzmKyod6FCIS4Q,58
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,DEMIAN,2k2stGWMSU85UayvEGlm5W,50
j-hope,0b1sIQumIAsNbqAoIClSpy,Future,1Vs20by3VD5F1MSschAF7A,54
Jung Seung Hwan,7l8rOFwZFQ3G0sgZ7gjGng,Night and Day,37x2x6UQfUcvbM8NVHRngO,58
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,House on a Hill,45j87ToTmijZzMNxtotmXa,48
Tech N9ne,6UBA15slIuadJ8h2lPRPos,What Happened To You?,3LShZ4s9iytJFDlw5IpQ3l,45
j-hope,0b1sIQumIAsNbqAoIClSpy,What if…,4vC2BY833RNjG04vTIozVB,54
tripleS,5Z71xE9prhpHrqL5thVMyK,Rhodanthe,5vJCtXQtKQOcGXCpiUXaIr,52
OMEGA X,2FJYWlqgtoiBtXpOy9GGIF,JUNK FOOD,5aEdNj5hYLKwSiO9vKK552,51
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,Not Your Fault,3OECqiMnDCzadpOtUocKbE,42
Kep1er,5R7AMwDeroq6Ls0COQYpS4,Grand Prix,5btc1Il6aABmVNUOjooNK8,55
Sunwoojunga,04L3elxyr0XFua2Ek3domW,Silence,4jo1vWSksZ88INZrc3EEhz,56
MOONBIN&SANHA(ASTRO),2jrwm2knXPMawr5p8FuC2h,Madness,7n21DchMhEHga46iMecQHW,54
NMIXX,28ot3wh4oNmoFOdVajibBl,PAXXWORD,57IfwDNINXVRAWbmmaBcP9,51
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,It Can't Be,02fSQ3XjizT3cktuKzD8Nh,48
WOODZ,6y9nlaoynxSvoTGY09Vdcy,Busted,2RUNqDPQJrxFjcwqn1jOqu,51
8TURN,7tCg9aiVKZ5Cmhbfb7UoqM,EXCEL,0hPbVp26JuqHo0N3JPvdDZ,51
Unknown Mortal Orchestra,1LeVJ5GPeYDOVUjxx1y7Rp,Meshuggah,7FpD6W73sZuEEp4dNRCwy9,49
TREASURE,3KonOYiLsU53m4yT7gNotP,MOVE (T5),7EtNbIeSYjE4PeitHqEHhs,50
SHINee,2hRQKC0gqlZGPrmUKbcchR,Identity,457PtRB1HpGS2gtAg7xDCA,51
iKON,5qRSs6mvI17zrkJpOHkCoM,PANORAMA,7DwR5sQ0kpwvAz60Fm0FEk,54
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Clarity,4d8DQJotWKlumsOEUzQGVT,46
CRAVITY,6FkhUhUwSPl3mGB6mmE8wn,Groovy,7I2ue60s8PvCbc1Oovt5ph,51
VIVIZ,7Lq3yAtwi0Z7zpxEwbQQNZ,Up 2 Me,0QDDap5BWq7HMx1jBEYYMZ,52
En Butter,3X6XIt8zNXvrNzxb1R8TW5,En Garde,4GZvo0OL3BsRxNrj4TBeP3,56
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Starry Night,2HdRqReasUB4xofQCoDoTX,48
THE NEW SIX,0DRiXmEOc6dJ6Rug3xi4HZ,Love or Die,5JDfcFU6lCYU7jQJ8dDo8v,52
xikers,6QHP8St0MzfNDqjKpwtMht,Oh My Gosh,49wfLT6fr1h53dNxIVENX5,48
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Skateboard,7ik0uSROwZ9hxoFGsw6uPs,48
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,"Eve, Psyche & the Bluebeard’s wife (feat. UPSAHL)",2KsiPmkW27MalI0SqC64eI,53
STAYC,01XYiBYaoMJcNhPokrg0l0,﻿Bubble (English Ver.),3bcqk74mnFzQF2bfOMG7iK,48
NMIXX,28ot3wh4oNmoFOdVajibBl,Just Did It,5AgwBbICmOVLhl95tBiOg0,50
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Dear H.,6yzHKyNLHZQDZzTuQrRF0G,52
Jimin,1oSPZhvZMIrWW5I41kPkkY,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Sped Up",6USCIAcTHT2RMom8qXqMyk,54
Tech N9ne,6UBA15slIuadJ8h2lPRPos,Knock,3OFmFAEAfxNyJRAW0wLmfb,44
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Bouquet,2dHHrb7PVObPb4YWxGilXZ,57
VIVIZ,7Lq3yAtwi0Z7zpxEwbQQNZ,Day by day,5gWMqMujZfM4LxTpytCrAh,52
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Requiem,4BmI59bDQEDaKKvkTeKAf3,45
xikers,6QHP8St0MzfNDqjKpwtMht,Doorbell Ringing,1CDZC8VcIcGogq04QT9DMU,47
ATEEZ,68KmkJeZGfwe1OUaivBa2L,DIAMOND,5sIcMld4YXTlTqztVEa3hU,50
tripleS,5Z71xE9prhpHrqL5thVMyK,Moto Princess,1AtwiyjNooO4O1M4gSgqto,50
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,BONVOYAGE (Farewell Ver.),4xiuarCywWiw9qESd8Y7ng,49
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,Propose,7k53fIe6dzMk96hF33FFOz,50
PARK WON,1XujSdsxykPhP3dn6HaT4l,It's You,3YP99J8wTzG55t1cFmd6iq,58
I.M,49tkHHS0mXwa5eLYvyvKyd,OVERDRIVE,5pGRo6KdVdD4LCg6A6awQT,51
HENRY,1sjw4xq2pAWy5Vdgba5QAt,MOONLIGHT,2T23r4De9TGsNRF4u7tU8p,50
j-hope,0b1sIQumIAsNbqAoIClSpy,Pandora's Box,2iKNuOB4pI4HgPsJk0BSsq,53
Tech N9ne,6UBA15slIuadJ8h2lPRPos,Wind Me Up,6Ksg3UYuF9OHv7T89Yiull,44
Bien,2zhossaaVN2pXg5p8o101X,Ma Cherie,3PemVHtCIb5abITSvos4Bq,57
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Kitty Cat (JULIE Solo),6MiodzZmp1bKamgF3qhmre,52
tripleS,5Z71xE9prhpHrqL5thVMyK,Speed Love,1d8e5R5In6clY1iuqEncTk,49
ONEUS,3CVYSpM7nfHFG5qCTW7Ht9,Baila Conmigo (Spanish ver.),0KjwSPOY3Qvdmi0NrCm8gM,50
SHINee,2hRQKC0gqlZGPrmUKbcchR,Satellite,6WLEE2iZGMB3bVemgl1Kqc,50
OH MY GIRL,2019zR22qK2RBvCqtudBaI,Summer Comes,71DQGd44Wyie6hJu1yBzdQ,50
NCT 127,7f4ignuCJhLXfZ9giKT7rH,DJ,1JoWETByyP9pvWIS8xktfH,46
EVERGLOW,3ZZzT0naD25RhY2uZvIKkJ,Oh Ma Ma God,6ftW9kPR9V85vgjRhQqAlX,47
KAI,6iVo62B0bdTknRcrktCmak,Black Mirror,7iRF1psaTyvaVzyTvZhP91,50
fromis_9,24nUVBIlCGi4twz4nYxJum,Prom Night,3cgAt9gbx3cWz9tpvJXneZ,46
Whee In,0BqRGrwqndrtNkojXiqIzL,Bite Me (feat. HAON),2vOe1m6ve3m27MP4HuHMKq,50
Dafina Zeqiri,6V6mxrGG67IyLFy2l4poNZ,Drama,0pjKLW8KX17OqJa9jF6Qda,63
BTOB,2hcsKca6hCfFMwwdbFvenJ,Wind And Wish,0feBL3YZOwuLcVjTZhMjRZ,53
Whee In,0BqRGrwqndrtNkojXiqIzL,Spark,7zn7xlQdimyuU4nbenVE37,50
tripleS,5Z71xE9prhpHrqL5thVMyK,Beam,0yTzzLAb33g0JAKRWeYwTn,48
DAWN 던,7DxCK6bwfQC3F2ajZ02R2F,Heart,073peEPnngGh5Ovelt1H5e,51
EPEX,4e2umhzNHTSeQnSCWPN0uT,Sunshower,3fcDHjyxOQoGV4UuMdagu0,50
HYO,3U7bOaJLuFkrmDQ1C1OqKl,Picture,6sa8gVh0m5qFMeqk9liyXD,52
Tech N9ne,6UBA15slIuadJ8h2lPRPos,They Know Meh,6DJjLuVy3RzFDNa1tyMuhi,43
Tech N9ne,6UBA15slIuadJ8h2lPRPos,Tech N9ne Presents: NNUTTHOWZE - The Siqnal,02TKQCqn07U3oCpsqFzk7f,44
ITZY,2KC9Qb60EaY0kW4eH68vr3,Playlist,0fDeofONl8z64x8zlrLgWR,51
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Bouquet,3XwMdYdN6PauyBAOQxlu76,54
B.I,0UntV1Bw2hk3fbRrm9eMP6,Loved,4EImTL72CUsz3J4EvFc4h5,48
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Do It Like That (Jersey Club Remix),1yoGvx9wWnrk7zFeKQ7yxH,48
BamBam,2p48L95TwEaYkSdn6R7LOr,Sour & Sweet,3bcLtU0Z3MuUhhQHIVSSX2,67
Weeekly,73B9bjqS2Z5KLXNGqXf64m,Good Day (Special Daileee),2bxQoEPkVPlCNTUACMnEbh,51
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Flip It,6sIqC1PoAhfyUqfp7UBhFp,51
Jay Park,4XDi67ZENZcbfKnvMnTYsI,"妳在哪裡 (WYA) Remix (Feat. pH-1, Lexie Liu, ØZI, Masiwei)",07dT7SCgoq9ntHReX3bbqQ,49
SF9,7LOmc7gyMVMOWF8qwEdn2X,Puzzle,5QYXBAiagfRIwzlouAnJXQ,52
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Eyes Roll,6vVO2TX7x8yUICULlFZwGH,51
xikers,6QHP8St0MzfNDqjKpwtMht,Sunny Side,2MUwrlb8G1juxSFY05uSG5,47
Xdinary Heroes,1khChLj7REGqjM043PlYyn,checkmate,5lf1b9tl8AFlZudBAkppBZ,51
Unknown Mortal Orchestra,1LeVJ5GPeYDOVUjxx1y7Rp,Swim and Sleep (Like a Shark),265ehI4I7NfR8PmAXdpspn,48
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,CALL CALL CALL!,31d4AK9HwMELTaoTZKVz5v,54
H1-KEY,5GwQwY63I9hrUUFlQB8FYU,SEOUL (Such a Beautiful City),0SRAuCAtprYCuoks38G5GU,48
Unknown Mortal Orchestra,1LeVJ5GPeYDOVUjxx1y7Rp,Layla,3VZrMjHeYvUrFGKeG7B62D,48
PURPLE KISS,62T5PGHWJ9sxP2SJq20IHq,Autopilot,0AM8lPGURJy8yBQ0tlhlOI,47
tripleS,5Z71xE9prhpHrqL5thVMyK,Seoul Sonyo Sound,0OF5cogdavih7UNqaRiKtN,48
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,Calm myself,0oOQEVd7D7peOKaQCQk6fp,50
TAEMIN,13rF01aOogvnkuQXOlgTW8,Draw - Instrumental,4v1h399WmA0oRVbwas6o49,0
TAEMIN,13rF01aOogvnkuQXOlgTW8,Draw,6tb0S6rSzgrf5sgeUPL8sr,0
TREASURE,3KonOYiLsU53m4yT7gNotP,STUPID,5bmDeCYksJWvW95E2rSH2G,45
Whee In,0BqRGrwqndrtNkojXiqIzL,Aphrodite,5vxuWhyN0q6ScyTBuuPlNx,49
XG,0LOK81e9H5lr61HlGGHqwA,SHOOTING STAR - BARS REMIXX FEAT. RICO NASTY,5v3qDpknNxse3vx19aJ6RX,52
Dafina Zeqiri,6V6mxrGG67IyLFy2l4poNZ,SI MUA,0kxmrAmFaEI0lQ8MZ6nXGM,65
Tech N9ne,6UBA15slIuadJ8h2lPRPos,Tell Everyone,2K78iYjQO8RgQ3aNJQ8PrC,43
tripleS,5Z71xE9prhpHrqL5thVMyK,Heavy Metal Wings,1EA9PYGIuSxdN0ir72HhWv,49
MONSTA X,4TnGh5PKbSjpYqpIdlW5nz,Crescendo,17WqzLortqHvftKKGRAxXu,48
TAEYANG,6udveWUgX4vu75FF0DTrXV,Seed,49eleLPCqnwgBSICKgcL0z,45
KAI,6iVo62B0bdTknRcrktCmak,Sinner,1ObmeINgcnxdxGbPByx0zL,50
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Keep Swimmin' Through x Baby Shark (Dance Remix),05w1GGQQl1NEw0hEznuANx,51
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Twin Flame,08Uz0tVZ6wamK2QddKAIyr,44
Tech N9ne,6UBA15slIuadJ8h2lPRPos,The Siqnal,4QinbcTdweDpHjq7jJdT5n,43
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Bills - Japanese Ver.,34XCh5DGAAGwwIGJoQpzU5,54
B.I,0UntV1Bw2hk3fbRrm9eMP6,Alone (feat. TYTAN),7n5DjKptU1CUlyfbKeWEtq,47
xikers,6QHP8St0MzfNDqjKpwtMht,Skater,2XIAyrfqLiI5gWpZGRUtu9,46
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Roses In My Backpack,2q406shpm1XyzwIhLj4UQq,44
Xenia Manasseh,2J4IvVbi2h1wB2A0p5kd86,Wild Ride - A COLORS SHOW,4Ypa7u8GYWX0u0wP5wntsU,54
TREASURE,3KonOYiLsU53m4yT7gNotP,RUN,0ysmlwFy5XcYm1tVJFaE2U,45
TREASURE,3KonOYiLsU53m4yT7gNotP,LOVESICK,7glixbukBA4wh4yD0d1PM3,44
